Security Name,Cusip,Ticker,Bet Size Ind,Active Bet In/Out Indicator,Total Relative Contribution - Actual,Actual Relative Average Weight,MSCI/S&P Sector
DOLLAR TREE INC,256746108,DLTR,UNWT-0.5TO0.0,NEGBET,-0.0866305722694927,-0.0286766895191353,CONSUMER DISCRETIONARY
TIFFANY & CO,886547108,TIF,UNWT-0.5TO0.0,NEGBET,-0.146538998579353,-0.00497684473422118,CONSUMER DISCRETIONARY
PERKINELMER INC,714046109,PKI,UNWT-0.5TO0.0,NEGBET,-0.194815067833045,-0.00933401177528279,HEALTH CARE
VERISIGN INC,92343E102,VRSN,UNWT-0.5TO0.0,NEGBET,-0.166352054892389,-0.0362957919980071,INFORMATION TECHNOLOGY
PHILLIPS 66,718546104,PSX,UNWT-0.5TO0.0,NEGBET,-0.021024297901229,-0.0341551130114966,ENERGY
WESTERN UNION CO,959802109,WU,UNWT-0.5TO0.0,NEGBET,-0.156813780838982,-0.015330568181935,INFORMATION TECHNOLOGY
ECOLAB INC,278865100,ECL,UNWT-0.5TO0.0,NEGBET,-0.159143738068223,-0.0337218886489741,MATERIALS
DR HORTON INC,23331A109,DHI,UNWT-0.5TO0.0,NEGBET,-0.111441028870554,-0.01173269261047,CONSUMER DISCRETIONARY
DUPONT (EI) DE NEMOURS & CO,263534109,DD,UNWT-0.5TO0.0,INBM-,-0.0994386625691546,-0.0323796846764818,MATERIALS
DELPHIX CORP SER D PC PP,70H997234,DPLX+DPP,OVWT0.0TO0.5,OUTBM,-0.211226188387677,0.0122985015641546,INFORMATION TECHNOLOGY
ILLUMINA INC,452327109,ILMN,UNWT-0.5TO0.0,NEGBET,-0.0980056241201974,-0.00841681971424209,HEALTH CARE
LENNAR CORP CL A,526057104,LEN,UNWT-0.5TO0.0,NEGBET,-0.207959325604321,-0.00714177929655446,CONSUMER DISCRETIONARY
O'REILLY AUTOMOTIVE INC,67103H107,ORLY,OVWT0.0TO0.5,INBM+,-0.022672294305373,0.119969178029179,CONSUMER DISCRETIONARY
AIR PRODUCTS & CHEMICALS INC,009158106,APD,OVWT0.0TO0.5,INBM+,-0.0801632800765203,0.0454598161811323,MATERIALS
MARATHON PETROLEUM CORP,56585A102,MPC,UNWT-0.5TO0.0,NEGBET,-0.0207293948197586,-0.105716918509067,ENERGY
PULTEGROUP INC,745867101,PHM,UNWT-0.5TO0.0,NEGBET,-0.19355733437571,-0.00903108508422998,CONSUMER DISCRETIONARY
ALBEMARLE CORP,012653101,ALB,UNWT-0.5TO0.0,NEGBET,-0.199321435287431,-0.0519015423730187,MATERIALS
NEUROCRINE BIOSCIENCES INC,64125C109,NBIX,OVWT0.0TO0.5,OUTBM,-0.226636337488839,0.0792990042285007,HEALTH CARE
NEVRO CORPORATION,64157F103,NVRO,OVWT0.0TO0.5,OUTBM,-0.168442151172131,0.00293877847271145,HEALTH CARE
HOLOGIC INC,436440101,HOLX,UNWT-0.5TO0.0,NEGBET,-0.214789143468453,-0.0488935682330436,HEALTH CARE
XCEL ENERGY INC,98389B100,XEL,UNWT-0.5TO0.0,NEGBET,-0.20636751636084,-0.0801366376997976,UTILITIES
CONSTELLATION BRANDS INC CL A,21036P108,STZ,UNWT-0.5TO0.0,NEGBET,-0.173443841837521,-0.0696738050382365,ONSUMER STAPLES
AGILENT TECHNOLOGIES INC,00846U101,A,UNWT-0.5TO0.0,INBM-,-0.261147028164751,-0.0480553421604731,HEALTH CARE
MORGAN STANLEY,617446448,MS,OVWT0.0TO0.5,INBM+,-0.212493578097889,0.0203066449653293,FINANCIALS
DROPBOX INC CL B P/P,45K99R220,DROP.PP,OVWT0.0TO0.5,OUTBM,-0.109942197522948,0.00265066176872841,INFORMATION TECHNOLOGY
CONCHO RESOURCES INC,20605P101,CXO,OVWT0.0TO0.5,INBM+,-0.247777047646752,0.00854583071842673,ENERGY
HCA HLDGS INC,40412C101,HCA,UNWT-0.5TO0.0,INBM-,-0.046427051962257,-0.0280342717916866,HEALTH CARE
SKYWORKS SOLUTIONS INC,83088M102,SWKS,UNWT-0.5TO0.0,NEGBET,-0.179995737635626,-0.0857307210742586,INFORMATION TECHNOLOGY
ROCKWELL AUTOMATION INC,773903109,ROK,UNWT-0.5TO0.0,NEGBET,-0.02063433131521,-0.0507523358915937,INDUSTRIALS
INTERNATIONAL FLAVORS & FRAGRA,459506101,IFF,UNWT-0.5TO0.0,NEGBET,-0.162816328853048,-0.0194876994290757,MATERIALS
PPL CORPORATION,69351T106,PPL,UNWT-0.5TO0.0,NEGBET,-0.25415904569984,-0.0932551992787663,UTILITIES
BLOCK H & R INC,093671105,HRB,UNWT-0.5TO0.0,NEGBET,-0.174554071227983,-0.00230362080985712,CONSUMER DISCRETIONARY
CELGENE CORP,151020104,CELG,UNWT-0.5TO0.0,NEGBET,-0.209162853839096,-0.355675295355191,HEALTH CARE
COMCAST CORP CL A,20030N101,CMCSA,UNWT-1.0TO-0.5,NEGBET,-0.0387860194380122,-0.685564042971325,CONSUMER DISCRETIONARY
YAHOO INC,984332106,YHOO,UNWT-0.5TO0.0,NEGBET,-0.209408750662414,-0.0764646930272296,INFORMATION TECHNOLOGY
HARLEY-DAVIDSON INC,412822108,HOG,UNWT-0.5TO0.0,INBM-,-0.147859021823947,-0.000869662546334075,CONSUMER DISCRETIONARY
NOVAGOLD RESOURCES INC,66987E206,NG.TO,OVWT0.0TO0.5,OUTBM,-0.156237322445303,0.000226459880205671,MATERIALS
CLOUDERA INC PC PERP F P/P,66N99S239,CLD+F.PP,OVWT0.0TO0.5,OUTBM,-0.170700289207464,0.0197925329270034,INFORMATION TECHNOLOGY
HOST HOTELS & RESORTS INC,44107P104,HST,UNWT-0.5TO0.0,NEGBET,-0.165704390119906,-0.061947125915622,REAL ESTATE
STEEL DYNAMICS INC,858119100,STLD,OVWT0.0TO0.5,OUTBM,-0.0818285154814127,0.0461884613772442,MATERIALS
CROWN CASTLE INTL CORP,22822V101,CCI,UNWT-0.5TO0.0,NEGBET,-0.185873388432914,-0.112071459925304,REAL ESTATE
PROLOGIS INC REIT,74340W103,PLD,UNWT-0.5TO0.0,NEGBET,-0.29153265555156,-0.0146661608046706,REAL ESTATE
VARIAN MEDICAL SYSTEMS INC,92220P105,VAR,UNWT-0.5TO0.0,NEGBET,-0.0784681202304106,-0.00882648428621146,HEALTH CARE
NRG ENERGY INC,629377508,NRG,UNWT-0.5TO0.0,NEGBET,-0.0809516251077283,-0.0155755783772311,UTILITIES
CENOVUS ENERGY INC,15135U109,CVE.TO,,,-0.162956931627852,0,ENERGY
HOME DEPOT INC,437076102,HD,UNWT-0.5TO0.0,INBM-,-0.316400278808847,-0.0217496840704307,CONSUMER DISCRETIONARY
XPO LOGISTICS INC,983793100,XPO,OVWT0.0TO0.5,OUTBM,-0.268735883460927,0.0465282899446706,INDUSTRIALS
CDW CORPORATION,12514G108,CDW,OVWT0.0TO0.5,OUTBM,-0.0510177043013587,0.146452746046418,INFORMATION TECHNOLOGY
OPKO HEALTH INC,68375N103,OPK,OVWT0.0TO0.5,OUTBM,-0.164767331719524,0.00708450730381231,HEALTH CARE
KLA TENCOR CORP,482480100,KLAC,UNWT-0.5TO0.0,NEGBET,-0.156392797751911,-0.0173285348892444,INFORMATION TECHNOLOGY
AON PLC,45E99D228,AON,UNWT-0.5TO0.0,NEGBET,-0.356651051224134,-0.150188189010793,FINANCIALS
UNIVAR INC,91336L107,UNVR,OVWT0.0TO0.5,OUTBM,-0.16277906386375,0.0212001490953068,INDUSTRIALS
PENTAIR PLC,47T99J225,PNR,UNWT-0.5TO0.0,NEGBET,-0.00766413562169305,-0.0398177102300178,INDUSTRIALS
KINDER MORGAN INC,49456B101,KMI,UNWT-0.5TO0.0,NEGBET,-0.335825110279555,-0.0166219892838409,ENERGY
SOFTBANK GROUP CORP,83999D225,*SOFT,OVWT0.0TO0.5,OUTBM,-0.148715256432965,0.0469461406788386,TELECOMMUNICATION SERVICES
DOMINOS PIZZA INC,25754A201,DPZ,OVWT0.0TO0.5,OUTBM,-0.132439758564874,0.0477344029597708,CONSUMER DISCRETIONARY
INTERCONTINENTAL EXCHANGE INC,45866F104,ICE,UNWT-0.5TO0.0,INBM-,-0.124209142223145,-0.0119798672328582,FINANCIALS
STANLEY BLACK & DECKER INC,854502101,SWK,UNWT-0.5TO0.0,NEGBET,-0.339426700160567,-0.0435442283353758,INDUSTRIALS
IDEXX LABS INC,45168D104,IDXX,UNWT-0.5TO0.0,NEGBET,-0.318423123610978,-0.0592483497710773,HEALTH CARE
EATON CORP PLC,48F999220,ETN,UNWT-0.5TO0.0,INBM-,-0.264877811630855,-0.0663617595284534,INDUSTRIALS
BLUE APRON HOLDINGS INC SER D,75D991230,BAI+D.PP,OVWT0.0TO0.5,OUTBM,-0.402068680909514,0.0503242482296127,ONSUMER STAPLES
EXPEDIA INC,30212P303,EXPE,UNWT-0.5TO0.0,NEGBET,-0.0190476785379746,-0.0160288050706897,CONSUMER DISCRETIONARY
ADVANCED MICRO DEVICES INC,007903107,AMD,UNWT-0.5TO0.0,NEGBET,-0.409983121908618,-0.0207832847127163,INFORMATION TECHNOLOGY
NORTHROP GRUMMAN CORP,666807102,NOC,OVWT0.0TO0.5,INBM+,-0.0109955032272145,0.0652528213463684,INDUSTRIALS
APPLE INC,037833100,AAPL,UNWT-0.5TO0.0,INBM-,-0.0342733791390697,-0.0911335491796175,INFORMATION TECHNOLOGY
COSTCO WHOLESALE CORP,22160K105,COST,OVWT0.0TO0.5,INBM+,-0.152881159779584,0.0506831047985464,ONSUMER STAPLES
DR PEPPER SNAPPLE GROUP,26138E109,DPS,UNWT-0.5TO0.0,NEGBET,-0.0526291747956324,-0.0342609029814437,ONSUMER STAPLES
PVH CORP,693656100,PVH,UNWT-0.5TO0.0,NEGBET,-0.270525305779568,-0.0322618620915198,CONSUMER DISCRETIONARY
CABOT OIL & GAS CORP,127097103,COG,UNWT-0.5TO0.0,NEGBET,-0.199347198110754,-0.0474827136107633,ENERGY
VF CORP,918204108,VFC,UNWT-0.5TO0.0,NEGBET,-0.194037496993197,-0.0316229987167816,CONSUMER DISCRETIONARY
HENRY SCHEIN INC,806407102,HSIC,OVWT0.0TO0.5,INBM+,-0.441115713833109,0.382872126113892,HEALTH CARE
UNITED PARCEL SERVICE INC CL B,911312106,UPS,UNWT-0.5TO0.0,NEGBET,-0.0881068018462704,-0.0540952237362826,INDUSTRIALS
ZIMMER BIOMET HLDGS INC,98956P102,ZBH,UNWT-0.5TO0.0,NEGBET,-0.320028842445459,-0.00142739105434212,HEALTH CARE
EAGLE MATERIALS INC,26969P108,EXP,OVWT0.0TO0.5,OUTBM,-0.176316186321871,0.00850901563742695,MATERIALS
HP INC,40434L105,HPQ,UNWT-0.5TO0.0,NEGBET,-0.0484290156280403,-0.0866303313731212,INFORMATION TECHNOLOGY
DARDEN RESTAURANTS INC,237194105,DRI,UNWT-0.5TO0.0,INBM-,-0.104821068544467,-0.0415796657611188,CONSUMER DISCRETIONARY
CERNER CORP,156782104,CERN,UNWT-0.5TO0.0,NEGBET,-0.109717495737917,-0.0482692842322975,HEALTH CARE
DELPHI AUTOMOTIVE PLC,43N99R222,DLPH,UNWT-0.5TO0.0,NEGBET,-0.273502184180727,-0.0737765051797052,CONSUMER DISCRETIONARY
VIACOM INC CL B,92553P201,VIAB,UNWT-0.5TO0.0,NEGBET,-0.48964886240589,-0.0248561134418619,CONSUMER DISCRETIONARY
CARNIVAL CORP,143658300,CCL,UNWT-0.5TO0.0,NEGBET,-0.286929020425756,-0.0510108973871527,CONSUMER DISCRETIONARY
LILLY (ELI) & CO,532457108,LLY,UNWT-0.5TO0.0,NEGBET,-0.52821305242157,-0.313985130357679,HEALTH CARE
WILLIAMS COMPANIES INC,969457100,WMB,UNWT-0.5TO0.0,NEGBET,-0.202163462931975,-0.0273825945231498,ENERGY
MOTOROLA SOLUTIONS INC,620076307,MSI,UNWT-0.5TO0.0,NEGBET,-0.516394195574046,-0.0180426773813911,INFORMATION TECHNOLOGY
GENMAB AS,37299V228,*GNMB,OVWT0.0TO0.5,OUTBM,-0.587641998612111,0.0912342185734942,HEALTH CARE
M&T BANK CORP,55261F104,MTB,OVWT0.0TO0.5,INBM+,-0.0216359341895026,0.0435903129364728,FINANCIALS
CENTENNIAL RESOURCE DEV INC,A09649,CDEV.PIP,OVWT0.0TO0.5,OUTBM,-0.0731687968177975,0.129031315987511,ENERGY
CHUBB LTD,00499G920,CB,OVWT0.5TO1.0,INBM+,-0.173420993869049,0.0974869834775023,FINANCIALS
CBS CORP CL B,124857202,CBS,UNWT-0.5TO0.0,NEGBET,-0.445614685091641,-0.093822568932347,CONSUMER DISCRETIONARY
INTREXON CORP,46122T102,XON,OVWT0.0TO0.5,OUTBM,-0.409290297370109,0.0353167780000058,HEALTH CARE
TEXAS INSTRUMENTS INC,882508104,TXN,UNWT-0.5TO0.0,INBM-,-0.514216784134607,-0.0036719162888333,INFORMATION TECHNOLOGY
WYNN RESORTS LTD,983134107,WYNN,UNWT-0.5TO0.0,NEGBET,-0.107952384075747,-0.00647955464278708,CONSUMER DISCRETIONARY
FMC CORP NEW,302491303,FMC,UNWT-0.5TO0.0,INBM-,-0.386936084383538,-0.0100749294791898,MATERIALS
MCDONALDS CORP,580135101,MCD,UNWT-1.0TO-0.5,NEGBET,-0.194993805990513,-0.343283442704372,CONSUMER DISCRETIONARY
HEWLETT PACKARD ENTERPRISE CO,42824C109,HPE,UNWT-0.5TO0.0,NEGBET,-0.637393298850177,-0.0681115831701512,INFORMATION TECHNOLOGY
BEST BUY CO INC,086516101,BBY,UNWT-0.5TO0.0,INBM-,-0.400898265903652,-0.0443543497719435,CONSUMER DISCRETIONARY
REYNOLDS AMERICAN INC,761713106,RAI,UNWT-0.5TO0.0,NEGBET,-0.579640661669252,-0.236187961915644,ONSUMER STAPLES
WESTERN DIGITAL CORP,958102105,WDC,UNWT-0.5TO0.0,NEGBET,-0.762301799879663,-0.0609683018344331,INFORMATION TECHNOLOGY
TWILIO INC CLASS A,74R99N222,TWLO,OVWT0.0TO0.5,OUTBM,-0.726257758407801,0.0249628228177738,INFORMATION TECHNOLOGY
EQUINIX INC,29444U700,EQIX,UNWT-0.5TO0.0,NEGBET,-0.625308134642799,-0.0728543084639788,REAL ESTATE
UNITEDHEALTH GROUP INC,91324P102,UNH,OVWT1.5TO3.0,INBM+,-0.63562264697516,1.24642057185828,HEALTH CARE
DOW CHEMICAL CO,260543103,DOW,UNWT-0.5TO0.0,NEGBET,-0.373351368015456,-0.147377102902573,MATERIALS
METRO BANK PLC W/I,ADA541000,*MTRO,OVWT0.0TO0.5,OUTBM,-0.0170592417078566,0.0506603910513231,FINANCIALS
MONSTER BEVERAGE CORP,61174X109,MNST,UNWT-0.5TO0.0,INBM-,-0.122577116325865,-0.0695227352919548,ONSUMER STAPLES
WAL MART STORES INC,931142103,WMT,UNWT-1.0TO-0.5,NEGBET,-0.695357047352066,-0.424188815029656,ONSUMER STAPLES
B2GOLD CORPORATION,11777Q209,BTO.TO,OVWT0.0TO0.5,OUTBM,-0.573213979664137,0.0805632543156155,MATERIALS
EXXON MOBIL CORP,30231G102,XOM,UNWT-3.0TO-1.5,NEGBET,-0.174173337052324,-0.347529983273856,ENERGY
NIKE INC CL B,654106103,NKE,OVWT0.5TO1.0,INBM+,-0.0216256565144089,0.150969696501669,CONSUMER DISCRETIONARY
COCA COLA CO,191216100,KO,UNWT-1.0TO-0.5,INBM-,-1.05111412858889,-0.236409169851985,ONSUMER STAPLES
CONOCOPHILLIPS,20825C104,COP,UNWT-0.5TO0.0,NEGBET,-0.215606970655735,-0.128231219660011,ENERGY
AMERICAN TOWER CORP,03027X100,AMT,UNWT-0.5TO0.0,INBM-,-0.633037112022292,-0.0931050372189385,REAL ESTATE
HD SUPPLY HLDGS INC,40416M105,HDS,OVWT0.0TO0.5,OUTBM,-1.00819946682192,0.279703314919416,INDUSTRIALS
PEPSICO INC,713448108,PEP,UNWT-1.0TO-0.5,NEGBET,-1.41125359051933,-0.576634611009989,ONSUMER STAPLES
US BANCORP DEL,902973304,USB,OVWT0.0TO0.5,INBM+,-0.850959222243083,0.113483962807514,FINANCIALS
TWENTY-FIRST CENTY FOX INC,90130A,FOXA,UNWT-0.5TO0.0,NEGBET,-1.84395179979999,-0.136367412109939,CONSUMER DISCRETIONARY
VERTEX PHARMACEUTICALS INC,92532F100,VRTX,UNWT-0.5TO0.0,NEGBET,-0.443380673237061,-0.112539113543713,HEALTH CARE
ABBVIE INC,00287Y109,ABBV,UNWT-1.0TO-0.5,NEGBET,-2.09516515404999,-0.507198700286703,HEALTH CARE
TESARO INC,881569107,TSRO,OVWT0.0TO0.5,OUTBM,-1.03700886863891,0.0153924101531658,HEALTH CARE
MICRON TECHNOLOGY INC,595112103,MU,UNWT-0.5TO0.0,NEGBET,-0.785437659536849,-0.0635809420028471,INFORMATION TECHNOLOGY
NUTANIX INC,70M997,NBTA.TMP,OVWT0.0TO0.5,OUTBM,-0.0431339571989183,0.0113709872112102,INFORMATION TECHNOLOGY
ORACLE CORP,68389X105,ORCL,UNWT-1.0TO-0.5,NEGBET,-2.36342380213163,-0.00294547418124565,INFORMATION TECHNOLOGY
JOHNSON & JOHNSON,478160104,JNJ,UNWT-3.0TO-1.5,NEGBET,-1.60088657198756,-0.952463100461931,HEALTH CARE
SOUTHWEST AIRLINES CO,844741108,LUV,OVWT0.0TO0.5,INBM+,-3.06720092008913,0.315646137780292,INDUSTRIALS
LOWES COS INC,548661107,LOW,UNWT-0.5TO0.0,NEGBET,-1.37915440099962,-0.206213240176846,CONSUMER DISCRETIONARY
PHILIP MORRIS INTL INC,718172109,PM,UNWT-1.0TO-0.5,NEGBET,-2.45086426484598,-0.300964495084505,ONSUMER STAPLES
WELLS FARGO & CO,949746101,WFC,OVWT1.0TO1.5,INBM+,-3.91148417742366,0.388049457629353,FINANCIALS
BERKSHIRE HATHAWAY INC DEL,084670,BRK.A,OVWT3.0,INBM+,-2.55395794426603,0.410316729009941,FINANCIALS
